entrezgene_id	Y100l2fc	PM100l2fc
84159	-4.531656311	-3.912216323
55002	1.143278722	1.248200431
219854	1.014320422	1.800340279
114609	-1.39358604	-1.233176025
26524	-1.196333971	-0.859707207
10284	0.905850902	1.178788537
57536	-1.724916254	-0.901443929
220108	-2.941581557	-4.29712179
4253	0.375694568	0.914847203
3176	1.022744515	0.930571414
79839	1.28649305	2.371213197
54545	-1.390172671	-1.396190098
22948	0.605947135	0.518336053
1793	0.244801595	0.872128966
85458	-1.077625439	-0.21535979
55216	-0.878849806	-0.497797331
26521	0.769780823	0.962684514
5305	-0.758471086	-0.569106067
2308	-1.990453088	-1.365161984
51232	-0.424865234	-1.018486864
9871	-0.891564279	-1.814276156
23457	0.714443288	1.282111535
196383	0.648778567	1.350472828
57647	-0.860842873	-1.686141501
3708	-0.317382804	0.842745811
339105	1.379542445	1.993799317
23657	-1.457145141	-0.220768256
93589	0.101076584	0.702852239
196513	-2.571526275	-3.418252527
7068	-1.838138376	-0.824313239
55768	-0.607858232	-1.819850618
55293	0.758632251	1.182106951
144110	-2.11651208	-2.598158085
121053	-0.686980723	-1.464323945
90488	-0.967486268	-2.09342336
121551	-2.443580563	-1.763870874
253430	-2.101969306	-2.03208484
196463	0.804488669	1.1806121
9231	-1.557028662	-2.472274302
5756	0.093989454	-0.800234494
1977	-0.640438999	-1.776575173
1456	-1.674597382	-0.459202092
153443	-2.639712231	-2.823362739
51562	-1.589285873	-2.710040115
2132	0.720724882	1.163599721
129787	0.735118039	0.575727969
65987	0.649049647	-0.744260119
4718	1.141586943	1.274077942
10873	0.849018162	1.57456051
80224	0.592724418	1.769383041
2241	-1.167314649	0.482646711
63894	-1.664828976	-1.541498973
57182	-3.320199932	-1.080000368
8872	-0.266534241	-0.521564879
55691	-1.853641169	-2.778183873
5800	-0.050039599	1.329654276
27034	0.710836409	0.81916771
29087	-0.208655299	0.802926731
112936	0.531166563	0.621683408
5860	1.254754763	1.176838326
57700	-2.540038552	-2.08516009
79691	-2.504114188	-3.05816322
166785	-1.811735335	-2.418612181
152485	-1.662574787	-3.069452587
4306	-3.291694242	-2.606481764
27287	1.020079904	1.182748446
101	1.15366383	1.38137243
22944	-2.201315154	-1.695019005
5281	1.464252737	2.309598845
3628	-0.946981056	-1.253139317
54842	0.247034884	0.843569062
8853	-0.564749204	-2.0587995
2313	-3.039836225	-2.888698565
120224	1.203723623	1.393479454
2180	-0.158994955	-0.972304409
291	1.213723594	0.196092193
636	-1.475805942	-1.555947738
60485	-0.899478177	-0.016295136
79750	-2.104702351	-2.083035495
6999	-1.691462476	-2.247603855
60558	0.565967687	0.834815969
26278	-1.512502042	-1.65877316
55835	-2.072900672	-2.65072538
143384	-1.292973999	-0.878019158
7073	-0.676890371	-0.515286504
9531	-1.03870696	-2.810818839
144423	0.389604288	1.1705063
80097	1.5282766	1.613538482
130074	-0.905150595	-0.55965782
4249	-0.800968261	-0.901051455
253635	-1.876499071	-1.549385896
130733	1.685725773	1.765063676
79596	-2.470234874	-2.727822238
115761	0.005147583	-0.915933649
26040	-4.05465523	-2.594929164
120534	-1.76379527	-2.168323654
498	0.821346093	0.960745685
147339	-1.808616492	-1.658198883
10618	0.892923052	0.964204607
56659	-3.264686007	-3.434172623
127933	0.492178918	0.747278674
134359	-2.491183518	-0.845187805
117143	-3.112267077	-4.088065718
133746	-2.532206543	-0.537587901
284309	-2.435038123	-2.718852581
10172	-3.146173428	-1.716710208
10557	-2.998678028	-4.087958268
9397	-0.579357377	-0.669971521
116412	-3.02105144	-3.377659594
55521	-0.817960082	-1.716488605
678	-1.553463051	-1.816271664
255967	-0.825519878	-0.461677696
5213	0.847366627	1.648154659
114908	0.900211162	1.575599459
23171	0.563263048	1.539162025
53918	-2.455442862	-3.838501013
118932	0.662766533	1.50947543
10160	0.755307726	-0.1587333
24138	-3.07217294	-2.168182396
5796	-0.044299391	-2.83505877
9453	0.56965596	1.31789
9412	-0.562594428	-1.068555176
152789	-0.326987875	-3.096560323
3140	0.965502223	1.812744659
6728	-1.241042157	-1.979477202
64946	1.540318318	1.089575752
9425	-2.990001894	-2.74523338
51061	-0.570794971	-1.284961827
1601	-0.791246174	-1.467909501
10018	-1.168882578	-1.496092621
831	0.447906353	1.00926183
60592	1.156631417	1.350496761
1047	2.299905641	2.173824759
653489	-1.114710334	0.799702217
283349	-1.198845572	-1.206348026
5903	-1.690688256	-2.48266967
25909	-2.731040624	-1.662698864
84910	0.64694737	1.032336094
5937	-1.193206662	-0.461166144
50807	-1.373962447	-1.183521256
22878	-1.276200019	-1.131912172
79888	-0.660293897	-1.496238603
124402	-1.007605571	-0.920875402
3621	0.909135771	-0.607301841
7342	-1.524049567	-0.647780205
64795	-1.039968258	-0.328647032
22934	0.777580281	0.725182563
154043	-5.079386312	-4.190643239
2960	-2.339252276	-3.776000308
10428	1.300880603	1.950580637
55625	-0.896615601	-0.474064986
80790	-0.976202835	-0.691096414
55022	-1.907670229	-4.899682862
1054	-0.994853232	0.091199215
79047	1.089881412	1.879744128
255231	0.261127069	-0.908067016
1105	-2.630223668	-2.20669442
9653	0.638326625	1.357468812
124540	0.376396958	1.077218251
221302	-2.521197924	-1.671275332
9955	-3.525780625	-5.639566332
5529	-1.708842371	-1.620188268
10750	-1.626521117	-2.336883747
26289	0.809214801	1.32987545
55364	1.114380394	1.427412904
147463	1.555682278	1.786007001
135154	0.959814644	0.550169836
219899	-1.060899331	-0.17841289
56172	0.586782987	0.647043224
90268	-1.527519233	-1.689766293
84959	-1.782836118	-2.071210098
64221	0.648607616	1.365295119
84897	0.713947934	0.784520193
4900	1.133426553	1.686286752
54463	1.121930145	0.72559228
2838		-0.712655387
9868	-1.359915266	-2.365973669
200014	-0.018359025	-0.642737843
5578	0.385081005	0.573384053
201134	0.054252761	2.208588532
64090	-2.208998455	-2.384439003
7345	1.113879049	1.488095302
84976	-3.552165432	-5.198016042
23043	-1.07020125	-1.329269478
252969	0.018782192	1.061496601
91694	-2.178827616	-2.530652242
81559	-1.722391565	-2.510383606
55740	-3.634165452	0.024513051
126731	-1.215304918	-1.253967492
57630	-3.965342475	-2.654494052
115362	0.31274635	0.657120455
9184	-0.669836658	-1.604689352
518	0.909339844	0.490630091
6921	1.0370239	1.097004046
23643	1.390387841	2.225223544
10950	-0.558292214	-0.921601334
54149	-0.303617327	-3.049931372
27342	-1.408674446	-1.447355462
54148	-0.557683136	-1.757908701
522	1.067262982	1.450086155
7508	-0.710857948	-1.744636454
51244	-2.587022083	-3.16865347
201163	-0.84992216	-1.403355704
285381	0.747647314	0.777499361
23228	-2.830723156	-2.710219636
220134	-4.527524451	-3.842470113
65258	0.769901281	1.125572685
51560	1.410041	-1.27394063
91369	-0.779163381	-0.94480509
7566	-0.708754742	-0.934796542
81552	0.910672	1.158934477
80028	-2.261158513	-2.324298804
7071	0.809995473	-0.153015053
5799	1.61295595	0.106913153
528	0.383101068	0.687779295
112495	1.259705791	1.322487641
55326	0.567135169	1.179090056
55361	-1.021411477	-1.640679011
83742	0.460905596	0.819665069
401647	0.631099365	-2.305461116
152992	-1.916262579	-2.49489786
81894	-0.769063281	-1.362852953
64092	-3.415882114	-3.847089062
54819	-0.456376966	-1.107173638
388272	-3.787843135	-1.87064234
4343	0.418783585	1.009966714
389	0.986059281	1.225698543
1622	1.410197662	1.409129701
55027	-0.645952537	-0.884626324
84365	-2.193891963	-3.102669222
9056	0.467069319	0.905486195
23367	-0.939832933	-0.494610485
9337	-1.446147604	-1.491399749
166968	-1.462656816	-1.483171882
23165	-0.696261449	-0.957623479
342357	-2.56710547	-2.392278328
118788	0.5808495	-0.115348196
79831	-2.715585663	-2.275257287
146183	1.652365628	1.809979117
285172	-1.011385515	-0.907077635
8324	-0.769985485	0.242707718
133522	-1.648299762	-1.866958531
9844	-1.407572547	-1.61244689
1836	-1.83667275	-2.129966252
10670	-0.35379832	-1.725931681
5922	-1.64206714	-1.638433655
6503	-2.397833236	-3.2770067
51643	0.929932974	1.014745254
137492	-1.026778398	-1.190486417
91748	-2.366958877	-2.209891753
9630	-2.715301477	-0.653971599
2776	-0.555219004	0.397410527
132	0.79868703	1.314683795
3778	1.01898334	1.825578086
128338	1.434514893	2.017090057
123720	-2.269873716	-2.207445202
10069	0.563432096	1.78234298
10694	0.764408244	0.878039969
56911	0.500657492	1.807007174
571	-2.993627206	-1.699291231
7074	-2.387738911	-2.372830694
57466	-2.885389777	-2.70187883
84108	-2.205788019	-2.616178761
122416	0.981490691	1.210700267
119392	-3.412574093	-2.723529281
9556	1.193491638	1.292773134
122402	1.057245281	0.001786181
5097	-0.521040495	1.579554134
153769	-1.228946519	-2.374681609
7381	1.343959286	1.905746803
9791	0.787312978	1.293406589
6156	1.399229282	1.707095656
6832	-1.77912009	-1.364410578
1915	1.27867622	1.531664004
135228	0.489153121	1.384142931
9246	1.024118176	1.21748349
25921	-0.663199358	-0.548227722
219541	-0.628463575	-0.795997723
60685	-0.442328433	0.463214203
27020	1.004563782	1.381043287
23522	-2.449951029	-2.937359029
142891	-0.755407145	-0.892024128
80223	-1.900930526	-1.997726459
5603	0.726602002	-0.066245434
9530	-2.050610327	-2.32561382
931	-0.160114623	-0.903414188
93594	-0.913755824	-2.158867131
114907	-1.121912053	-1.549821669
286053	0.862247222	2.314346122
115509	-2.078868618	-2.59984241
64319	-1.600906854	-1.32069551
64645	-0.80761421	-1.00286308
115416	-0.627858736	-2.325199235
23355	0.774560184	1.206633121
2585	0.90561545	0.966564824
93010	-0.31045098	-2.423103688
701	-2.915278901	-3.573952281
5147	0.645958413	0.700776455
1974	1.440335959	1.554613773
7862	-4.519050614	-5.505501876
123803	1.427798022	1.886996606
23049	-0.972672174	-0.153778125
7079	0.210317363	1.157089101
54953	0.110196767	0.766156869
55707	0.756176658	0.740648712
22976	-0.821263383	0.241065794
23648	0.148473029	-0.465981479
4323	0.811628521	0.84392002
8321	-1.828703613	-1.476444526
203328	0.9452793	0.968789261
10901	1.317802971	1.06574985
283971	2.872929992	3.229893518
11269	0.274308745	0.562804193
6483	-0.304403143	-0.6798735
197258	1.105442287	1.005757631
132949	-2.14399237	-0.782018104
54778	-3.056777682	-2.91762469
9133	-2.064965313	-1.33208573
145773	2.072923134	0.374259558
4643	-0.964021511	-1.887819164
1859	-2.000569138	-1.859898918
2114	-1.503343089	-1.835309758
347734	1.25761954	1.101896595
124565	0.516398566	0.331654174
114991	-1.255192608	-0.396743665
203197	-1.183483365	-0.356798784
254048	-1.395622767	-1.132554208
673	-1.388985592	-0.847537954
57728	0.310954686	1.095602022
121665	-1.003090663	-0.454691905
8764	0.970261786	1.093244766
55229	-0.073342151	-0.785465557
5192	0.937890887	0.959021657
11079	0.948646986	0.983938221
6497	-1.512376511	-2.290175903
26119	-0.597382993	-1.47116341
200634	-0.878651222	2.436141794
9577	1.04640373	0.80571873
91544	1.028180778	1.541316385
4690	-2.759543907	-3.234990832
114822	1.491515948	1.641750911
127262	0.160879488	-0.630831469
195827	-1.657849203	-1.424318811
55113	-2.308457434	-3.496941223
26504	0.127634822	0.754934803
2140	-1.510248854	-1.569277786
10163	-1.901637603	-1.022694986
171586	1.219052985	1.731347214
81035	1.36729004	1.451602369
388591	1.567822569	1.617041549
387509	0.909619014	0.825366308
26053	-3.216200134	-4.197157867
3017	1.596802598	2.01875631
8365	1.572210818	2.298126007
55571	-1.190080044	-2.041693153
3745	4.529750104	2.266686518
340348	0.773088026	1.11933133
23382	0.853493205	1.182790799
9334	-1.543862211	-1.165206738
909	1.255913391	1.252292205
9825	-3.237574123	-4.801799117
911	-0.074278021	1.644896255
910	0.972265132	1.868442804
55567	0.609370651	0.243176996
653361	0.733261683	-0.499237451
124245	-1.922185028	-2.627013523
81544	0.279100237	0.863777456
222068	0.874294931	1.149648099
84919	-1.209541495	-0.977457704
26958	0.801569649	1.036796734
56946	-2.86299502	-2.294015936
137964	-0.561798283	-0.497062595
168507	0.9700818	0.026042314
8407	0.758786302	1.152684676
2005	-0.699997628	-0.352235201
54935	1.274838222	1.337217807
115992	-0.380900112	-0.546432192
4681	1.104574143	1.322791251
50848	0.887521071	1.493127062
7391	-0.81145445	-0.851769462
124044	-2.828371139	-3.450046721
9191	-1.116320619	-0.656107173
92822	-0.150313254	-0.672894556
978	1.263485243	1.629835269
65018	1.073616866	1.463215799
2039	0.245377555	0.876400275
9507	-0.556985457	1.47921396
2207	1.130851013	0.954612986
57805	-0.85628023	-1.375100464
56990	-1.205055668	-0.646534834
51735	-3.217897439	-3.235201523
79053	0.937780634	1.179972491
54461	0.560659959	1.080432015
56683	-0.421881406	-0.808719035
8867	-1.974168887	-2.590992963
3455	0.003645093	0.527065939
124995	-1.158792201	-2.117329467
3460	0.706673432	0.344413334
6651	-1.032543978	-0.960023541
29980	-0.322347455	-1.061127527
3898	-0.154527597	-1.447242773
1465	0.654873107	0.961471017
714	2.277456811	1.397157055
516	1.067501354	0.826284965
1827	-0.789309967	0.494344358
65264	-0.353760111	-1.1439353
11267	1.120140257	1.386504419
149473	0.575360478	1.691420794
861	-1.558619095	-1.666369438
873	0.801080934	0.115564691
874	-0.953280279	-1.83589311
23515	-2.22380043	-2.503367337
8208	-1.792046657	-1.960265317
3141	0.511665382	0.650247958
201176	-0.844911179	-1.15401422
83440	0.955400151	0.894406679
5763	1.091201502	1.874585383
51094	1.019536346	0.911598852
51706	1.014015165	1.086368592
130951	1.131573321	0.458149437
5692	0.808779565	0.641863044
3099	-0.49209759	-1.081968744
715	1.431792791	1.684751206
8659	0.999123561	0.568560205
117145	0.597723422	0.549470921
7062	1.575637665	1.42604082
267	0.659130746	1.076734606
112950	-2.281837337	-1.648163767
89970	-2.422024262	-1.91779354
149483	1.419172398	1.69361071
60313	-1.139615664	-0.092565116
51249	-0.51690322	-1.047372213
1636	1.340106526	1.747533123
10417	1.115308426	0.646679122
84303	2.138875799	2.399478982
29800	1.376956091	1.948499864
9114	0.618942013	0.59629735
388284	1.055423342	1.08860538
9715	-0.432393462	0.962568245
6002	-0.573923072	-0.783867
5681	-0.259262497	-1.082798764
7791	-0.33878723	-0.684357173
29	0.504766282	0.555888829
284348	2.208907949	2.145838727
150275	-1.850855509	-2.003368029
7773	-4.949322312	-1.671093619
9310	-0.186163598	-2.412201639
10020	-2.173112557	-3.281721924
115650	-1.416570311	-1.443788589
2909	-0.977895457	-0.072435299
808	1.159261145	0.93013622
1676	0.678322328	0.150998939
56063	0.909006495	0.774905024
29101	1.031941601	1.090955753
118424	-1.338476014	-1.83835418
149076	-2.25294466	-2.100536771
27151	0.807335931	0.890364773
2063	-1.62715999	-1.486052351
131076	-0.041509023	-1.16967317
53347	-2.712440322	-2.209278664
54020	-0.512938194	0.012794539
4731	-0.930355554	-0.84207197
5316	-1.793467596	-1.408686747
875	1.871536261	2.81808843
7307	-3.552250402	-3.676565023
23076	-2.467589968	-2.660443759
1476	1.050733759	0.998465233
8568	-1.934303465	-2.853632337
56894	0.964858229	1.397591563
7109	-0.925299236	-0.70113362
23308	-1.930034357	-2.729961529
326	-0.239987091	2.645359985
81543	-0.598876686	-1.295335075
3689	1.198147116	1.627652997
5900	-0.653834538	-1.354415889
84221	1.203523666	1.228797758
7410	-1.078538532	-0.092880164
54058	1.335141862	1.074213487
23181	-0.026175762	0.754874507
3275	0.918372008	1.002511701
11093	1.393179618	0.633934534
11094	0.771958339	1.485915776
11182	-0.039216928	-0.607941785
126526	-1.641674541	-1.948327594
27433	0.176383701	0.593918221
30815	1.257909359	1.469304312
92799	0.59673585	0.514999864
112724	-1.555596597	-1.555474071
84885	1.13758815	1.348094996
57551	-2.345460406	-2.107463383
9442	-1.933514714	-3.296279747
162989	-2.465504434	-4.075380071
23387	-2.297301179	-2.027295903
120425	1.271717443	1.981574638
284086	0.711067396	0.528377101
9159	0.583249636	0.384155783
6294	-1.488876047	-2.458387606
6271	1.513306492	1.310708043
643	-3.875887021	-5.043218292
51043	1.041544866	1.085831263
80308	-0.596504321	-0.340476426
6464	-1.439741958	-1.547442914
55823	0.572566038	0.360932223
3570	-0.880314244	-0.48561171
55585	0.449258254	0.554786451
200186	-0.66896409	-0.270635831
55129	0.925083559	1.583496527
2224	0.689041561	-0.071087008
10712	1.24694845	1.392956848
79957	1.613566121	1.712487483
11243	0.79405665	0.643132747
9673	-1.959057452	-2.56846853
1234	-0.908156055	-0.683095697
23218	0.575507291	0.28783829
151903	-2.527462663	-3.745879167
56893	0.526027656	0.703573793
112939	-0.85991233	-1.36515675
3101	0.733964949	0.619556623
9592	3.031675684	2.713431557
84124	-1.718534223	-1.883972773
4061	1.349984068	1.963286505
51160	0.813478325	1.053624645
84939	0.468573867	0.903249617
9684	-1.26055786	-1.430860923
84988	1.006924985	0.828698866
8928	1.441450307	4.234293934
80228	0.579251921	0.532440768
54784	-2.881276981	-3.163936153
10603	-0.926385264	-1.727918659
8878	-0.398838907	-0.694881264
11282	0.785541012	0.76881185
6132	1.280678505	1.171927721
9794	-1.553063324	-1.786698309
5701	0.123003474	-0.929747625
126321	0.767477992	1.19871205
150223	0.021575503	-0.654074607
1173	1.142657263	1.606400495
55324	-0.888867344	-1.815363952
5130	-0.650290915	-1.35892021
199746	0.81193105	1.171984266
199745	-1.132597006	-1.112531472
1346	2.53639277	0.654397915
93210	0.9543243	1.188723858
22806	-1.380241068	-3.149176655
2232	0.816018371	0.639275807
29115	-1.113780281	-1.924565179
51	0.450191117	0.122224309
114757	0.944356756	1.363302343
6427	0.627829852	0.147569346
55260	0.844639952	0.751345055
126133	0.709794825	0.578895176
3678	-0.758470701	-0.203576894
114132	1.497099474	1.782126554
25946	0.894165779	1.526254258
162417	-1.583600125	-2.646053734
124801	-1.700834911	-1.4365165
284361	1.298753485	1.605308187
126119	1.406099772	0.939936162
91010	-0.160636598	-0.859812783
29127	-0.947003455	-1.987380391
113251	-1.472408731	-1.212314535
160622	-1.946927559	-2.283916795
125950	-0.865229879	-1.566531907
340205	-0.02330487	-2.16112081
115950	-2.223348435	-3.170135775
400569	0.570395658	-0.125751763
58191	0.74800523	0.729198921
388325	0.344418378	1.401691937
	1.567117506	1.752984571
433	1.471578917	2.11056625
8741	1.502288023	1.51143103
2256	0.860653731	1.348113417
1973	0.554197671	0.428280904
6154	1.555825442	1.436922796
79622	1.209849178	0.579232499
197335	0.646877587	1.010516859
339123	1.227245859	1.295576227
124093	1.179737583	2.063870923
90864	0.709987599	0.893964759
80178	-0.176199352	-2.983562738
899	-2.844724155	-5.804924897
57465	-0.657004531	-1.090964443
51005	0.533806886	0.867013711
124222	-0.855397891	-1.394615743
114984	0.868032619	0.691147711
10825	-1.295875158	-1.353697104
220002	1.056221261	1.420895271
80150	1.567801233	1.834934561
51035	-0.021136067	-0.729554602
79081	0.774004002	1.200226279
283237	-0.635901331	-0.824071642
10629	-1.354112793	-1.948039687
10482	1.137989624	1.064118267
6811	-1.293957218	-1.630469687
283130	0.439735497	0.671707863
6159	1.411843228	1.22413428
84447	-0.390231141	-0.524401812
7542	-1.32323939	-1.332609545
8986	1.030185598	1.772506128
51727	1.227128695	1.658934146
65260	-1.950683334	-2.311078029
79699	-0.691184496	-0.588173995
54987	1.036668489	1.144316732
26027	-0.9010085	-1.242624239
25973	-4.581587803	-4.87971761
23358	-0.625694519	-0.213066727
79707	-1.177919476	-1.323590579
9903	-1.699472924	-2.60768157
10691	-3.240507187	-3.201357371
57190	0.82651611	1.536163637
3716	0.435839447	0.681230725
11330	4.599062503	3.859875992
116362	1.749257715	1.796332922
22977	1.794880081	0.898136224
10630	0.873982837	0.702648776
9249	0.733528955	1.03467711
7805	1.097607805	1.377648629
9672	0.496795357	0.525243032
553115	0.606393492	0.459927775
5928	0.513321563	0.074815429
57648	-1.15361133	-1.159179124
6339	1.503889115	2.331199296
54587	0.414540495	1.407985798
199990	1.218108348	1.374786369
1953	0.993839539	0.833807031
4774	-2.629126778	-0.983871874
83941	1.1681748	1.212917299
7398	-2.466144812	-2.718739313
91624	1.423753628	2.640136021
284611	-1.693514922	-2.534541148
2634	0.374095794	0.699220601
127002	-1.487725824	-1.611155285
284695	-0.226383124	-0.856655874
2672	-1.988810154	-2.664167362
2135	0.803375451	1.673898563
23528	-2.774725569	-2.325268298
10092	0.676091143	0.510971214
114548	-2.854911631	-2.544433224
84838	-1.419005086	-1.142933556
89886	0.830511001	0.669512603
93185	1.191275134	1.520926303
8682	1.069490649	1.400147414
5824	0.751355381	1.142916532
23385	0.949431171	1.401587927
127943	0.781892864	1.24503117
148304	-2.940985732	-3.330998043
149647	2.539477891	2.935638391
467	-1.299651694	-0.912773619
51278	1.385748767	0.632698913
25992	1.166523416	1.507282139
55083	-3.347203931	-3.91482193
64216	-1.383963339	-1.393813803
163882	-1.979488375	-1.766034832
129285	0.042145758	0.824460192
23498	0.925222167	1.194559209
148789	0.694256412	1.420542622
9261	-0.635992195	-0.178812129
11009	0.938582153	0.93741115
9214	0.822536874	1.094290484
824	0.665708985	0.948439232
80232	-1.51294701	-1.878319192
5966	-2.666832033	-2.365207992
5194	-1.197005164	-1.929383757
27185	-1.80912445	-0.310352439
51072	0.602280324	1.270104386
84661	1.2106799	1.582099835
79568	-0.288719528	-1.441693015
3754	-0.032511917	-1.076944963
130814	1.10830435	1.773176079
26225	0.76810231	1.311282685
112942	1.414577493	1.537082927
129401	-0.722375093	-1.730069702
80304	-1.534940423	-4.466087719
90557	1.409432293	0.238507281
3020	0.988058279	1.288640603
6443	0.979380764	1.710185938
132671	0.927808999	2.098889843
130367	-0.842964638	-2.633801968
56916	-1.722203878	-1.685655017
10611	-0.65390953	-0.356074145
93082	-1.675120478	-2.521491926
23248	-2.465005673	-2.689900315
200539	2.482495343	1.251800792
1520	1.352880757	1.797992447
4487	4.900760884	2.262803017
79626	0.323181533	-1.359459086
6944	-1.527526169	-2.356299484
55677	-1.971331864	-3.015493155
388962	1.243266413	1.030219121
10602	-1.467039142	-1.518339338
6282	0.910620968	1.251900003
90957	-1.492847701	-1.913532501
9938	-2.49914109	-3.09356429
6280	1.684382264	0.18436241
6283	-1.667367819	-3.345095298
7855	-1.288248468	-0.485384958
54876	-2.226592874	-1.854357473
4880	6.330093976	1.680105285
118429	0.297622101	1.216817535
113510	-1.109329198	-1.427782059
8545	-1.060675047	-0.217676738
84142	0.629795341	1.450832052
151556	1.371416338	0.92004433
10654	0.786357894	1.172583095
57326	0.798524443	0.533732589
9076	-1.131373531	0.862756078
90780	-0.789228119	-1.502724819
204851	-1.450895896	-0.422013143
127579	0.321697213	4.274461384
55765	-3.529391794	-4.185512789
55249	-0.975741893	-0.222976359
84541	-2.965138817	-3.040225401
128240	1.08064411	1.268884936
56983	0.667341022	0.954310146
55356	0.526527039	1.852043433
91156	1.521420108	1.933582534
476	0.62029745	1.212327079
1999	3.757978248	1.64787192
92703	0.824154774	0.973092428
3490	1.121131059	2.316184249
80128	1.41979835	0.44276426
200185	0.97760112	1.29137037
10109	0.905205086	1.18299192
7203	0.567115315	0.113631895
6746	0.904103296	0.678684803
64320	-1.758322962	-2.46068337
27148	0.691433367	0.773619962
134	-0.475665023	-2.338268259
8320	-3.820723546	-3.960156456
57703	-3.905522184	-3.897360412
7048	0.505990893	0.557651282
79885	0.522167934	0.996801231
50852	0.051707186	-4.136798928
79411	1.051813195	1.984547975
201595	0.645612827	1.023740808
151246	-4.681619721	-1.494700357
5274	1.160352411	1.560165384
8802	0.662531131	0.938711486
81788	-3.531527173	-4.909880587
5584	-0.515763936	-0.840479455
4332	0.406086776	1.700585128
149628	-1.606977523	-1.931761153
3428	-1.958208409	-1.985542334
200916	2.18820656	2.012012337
151742	-0.807212761	0.382753808
23429	-1.250439613	-0.923145402
151987	-2.407035619	-2.353083503
132989	1.159934422	1.65228772
80145	0.96900674	1.314035436
6314	-1.207527298	-1.278827046
9861	-0.495771935	-1.012905016
8833	-0.930880755	-1.053927081
25976	-2.025762537	-2.029441818
5806	-0.8372129	-1.304882625
6133	1.370864641	1.702616013
201895	1.028168206	1.67778969
11102	-2.514488	-2.953890152
54502	-2.08705395	-2.410355555
323	-1.405380916	0.074795381
132014	0.569035761	1.756925761
84818	0.646354966	0.882278552
78987	0.979132751	1.02352798
285368	-0.40208338	-0.969667083
23350	-1.35306372	-1.62472216
64419	-0.873683925	-1.467731137
2921	1.602820011	2.79965389
441024	0.896810338	0.790515607
25898	-2.413078399	-1.363598456
2992	0.560482569	-0.131684131
84343	-0.051448408	-0.891989038
11073	-1.643646424	-2.470411879
54861	-1.898800364	-3.238701194
7349	1.375732524	1.477855403
130557	-0.082843362	-0.729540946
151056	0.717157648	1.187953665
57456	-0.281245814	-1.761278775
23160	-2.912352983	-3.881931193
51304	0.901405361	1.265570448
79443	-0.041384059	0.597577479
1230	-1.834878787	-1.959072545
151636	-1.513046048	-1.927158504
7707	-1.930773409	-2.934990624
113444	-0.9525987	-1.730033849
9204	-0.774705689	-0.877717726
131601	-0.555808957	-1.031100331
55689	-0.553520872	-0.231553027
80149	0.902260941	-1.241087396
79753	-3.076732859	-4.172247727
5437	0.871471055	0.618218137
6184	0.751267518	0.989556543
59343	-1.265122357	-1.56243042
26508	-4.144470396	-1.973675083
55764	0.613701315	0.363040129
5984	-0.607745003	-0.994223279
8314	0.695936355	0.860667005
7086	0.676122046	0.916304716
5580	-0.705228645	-1.582282111
51460	-2.017201363	-1.714245544
26354	-1.69174704	-2.125923294
55193	-0.440799919	0.664912205
23272	-1.700381812	-1.60125712
50650	-2.289342913	-2.325311655
7884	-0.469739718	-1.269348009
4043	1.288510121	1.79644299
200931	-1.043987172	-2.685070526
26043	-1.058484698	-0.781020277
165918	-1.568078473	-1.698186816
54965	1.023303557	1.646084253
6286	1.100917503	2.914442406
64789	-1.657856805	-1.692515657
79078	-0.927117096	-0.562996253
51058	-2.082769717	-2.912650045
9255	-0.280173979	-0.728719957
166929	-1.852754388	-1.983294821
23173	-0.645109586	-0.853804831
3015	1.548399577	2.159577224
56898	1.454928329	2.209911178
10424	-0.511909086	-0.59078349
993	-4.355818934	-4.919713376
820	1.248033176	3.102730485
79714	-1.357444166	-2.474780841
51246	1.011008963	1.458390893
10252	-3.084495557	-2.870957212
327	0.881855422	0.860027226
63891	0.82172067	1.148033161
84315	-0.657689649	-1.650039082
23132	-1.394907683	-1.379230524
51368	0.86017547	1.171248031
1849	-2.421183195	-3.76395839
25886	-0.804962047	-1.878956781
132160	1.002694111	1.080128818
80335	-1.687716038	-2.152625413
401152	1.204929255	1.380834511
8492	5.92516216	4.661279715
3148	1.342326487	1.861847698
8819	-0.74117599	-2.180118519
308	0.9279408	1.318709257
26269	-0.855105975	-1.681277379
3248	1.079702455	1.093446962
51313	-0.213310047	-1.100451953
80155	-1.967468073	-2.554525449
23379	-2.154590991	-1.880311036
10393	-1.221851674	-1.46583698
6059	-0.698165722	-1.134469446
54726	-2.02237216	-2.273762771
11157	0.732565596	1.639464739
90826	-0.986210166	-1.789160073
4338	1.243466523	1.872546402
79993	-0.491100975	-3.6837179
91942	0.935922237	1.026538956
92255	0.686833101	0.403483289
25836	-2.805931504	-2.589358265
91137	-0.085984624	-1.146970134
134429	-0.498536294	-0.714303062
5229	-1.368835074	-1.575696538
153733	-1.425940489	-1.322518004
651746	-2.092953242	-2.299493775
134147	0.987403085	1.4000625
133619	-1.959367522	-3.188920533
55255	0.596175591	0.710581604
4724	0.68224536	0.269615443
6690	1.668026658	2.076230603
153642	2.225184567	1.50060436
81789	-1.419134746	-1.94679306
256987	-1.015316623	-0.125237835
836	-1.672501311	-2.005041236
51752	0.943577615	1.517542053
64167	1.16357295	1.150431994
57587	-1.686663198	-0.503052577
253260	-1.125934892	-1.614988763
167153	-1.196808616	-0.7110655
84135	-1.937974156	-2.901078221
3818	2.420516117	0.772493708
